module,type,obj,line,column,endLine,endColumn,path,symbol,message,message-id
24,convention,largest_divisor,1,0,1.0,19.0,sample_data/GPT_3.5_Simple/Data/24.py,missing-function-docstring,Missing function or method docstring,C0116
86,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/86.py,missing-module-docstring,Missing module docstring,C0114
86,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/86.py,invalid-name,"Module name ""86"" doesn't conform to snake_case naming style",C0103
86,convention,anti_shuffle,1,0,1.0,16.0,sample_data/GPT_3.5_Simple/Data/86.py,missing-function-docstring,Missing function or method docstring,C0116
30,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/30.py,missing-module-docstring,Missing module docstring,C0114
30,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/30.py,invalid-name,"Module name ""30"" doesn't conform to snake_case naming style",C0103
30,convention,get_positive,1,0,1.0,16.0,sample_data/GPT_3.5_Simple/Data/30.py,missing-function-docstring,Missing function or method docstring,C0116
126,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/126.py,missing-module-docstring,Missing module docstring,C0114
126,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/126.py,invalid-name,"Module name ""126"" doesn't conform to snake_case naming style",C0103
126,convention,is_sorted,1,0,1.0,13.0,sample_data/GPT_3.5_Simple/Data/126.py,missing-function-docstring,Missing function or method docstring,C0116
126,refactor,is_sorted,9,4,12.0,20.0,sample_data/GPT_3.5_Simple/Data/126.py,simplifiable-if-statement,The if statement can be replaced with 'return bool(test)',R1703
126,refactor,is_sorted,9,4,12.0,20.0,sample_data/GPT_3.5_Simple/Data/126.py,no-else-return,"Unnecessary ""else"" after ""return"", remove the ""else"" and de-indent the code inside it",R1705
8,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/8.py,missing-module-docstring,Missing module docstring,C0114
8,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/8.py,invalid-name,"Module name ""8"" doesn't conform to snake_case naming style",C0103
8,convention,sum_product,5,0,5.0,15.0,sample_data/GPT_3.5_Simple/Data/8.py,missing-function-docstring,Missing function or method docstring,C0116
56,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/56.py,missing-module-docstring,Missing module docstring,C0114
56,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/56.py,invalid-name,"Module name ""56"" doesn't conform to snake_case naming style",C0103
56,convention,correct_bracketing,1,0,1.0,22.0,sample_data/GPT_3.5_Simple/Data/56.py,missing-function-docstring,Missing function or method docstring,C0116
58,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/58.py,missing-module-docstring,Missing module docstring,C0114
58,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/58.py,invalid-name,"Module name ""58"" doesn't conform to snake_case naming style",C0103
58,convention,common,1,0,1.0,10.0,sample_data/GPT_3.5_Simple/Data/58.py,missing-function-docstring,Missing function or method docstring,C0116
46,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/46.py,missing-module-docstring,Missing module docstring,C0114
46,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/46.py,invalid-name,"Module name ""46"" doesn't conform to snake_case naming style",C0103
46,convention,fib4,1,0,1.0,8.0,sample_data/GPT_3.5_Simple/Data/46.py,missing-function-docstring,Missing function or method docstring,C0116
18,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/18.py,missing-module-docstring,Missing module docstring,C0114
18,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/18.py,invalid-name,"Module name ""18"" doesn't conform to snake_case naming style",C0103
18,convention,how_many_times,1,0,1.0,18.0,sample_data/GPT_3.5_Simple/Data/18.py,missing-function-docstring,Missing function or method docstring,C0116
88,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/88.py,missing-module-docstring,Missing module docstring,C0114
88,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/88.py,invalid-name,"Module name ""88"" doesn't conform to snake_case naming style",C0103
88,convention,sort_array,1,0,1.0,14.0,sample_data/GPT_3.5_Simple/Data/88.py,missing-function-docstring,Missing function or method docstring,C0116
88,refactor,sort_array,3,4,6.0,33.0,sample_data/GPT_3.5_Simple/Data/88.py,no-else-return,"Unnecessary ""else"" after ""return"", remove the ""else"" and de-indent the code inside it",R1705
59,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/59.py,missing-module-docstring,Missing module docstring,C0114
59,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/59.py,invalid-name,"Module name ""59"" doesn't conform to snake_case naming style",C0103
59,convention,largest_prime_factor,1,0,1.0,24.0,sample_data/GPT_3.5_Simple/Data/59.py,missing-function-docstring,Missing function or method docstring,C0116
73,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/73.py,missing-module-docstring,Missing module docstring,C0114
73,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/73.py,invalid-name,"Module name ""73"" doesn't conform to snake_case naming style",C0103
73,convention,smallest_change,1,0,1.0,19.0,sample_data/GPT_3.5_Simple/Data/73.py,missing-function-docstring,Missing function or method docstring,C0116
70,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/70.py,missing-module-docstring,Missing module docstring,C0114
70,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/70.py,invalid-name,"Module name ""70"" doesn't conform to snake_case naming style",C0103
70,convention,strange_sort_list,1,0,1.0,21.0,sample_data/GPT_3.5_Simple/Data/70.py,missing-function-docstring,Missing function or method docstring,C0116
162,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/162.py,missing-module-docstring,Missing module docstring,C0114
162,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/162.py,invalid-name,"Module name ""162"" doesn't conform to snake_case naming style",C0103
162,convention,string_to_md5,1,0,1.0,17.0,sample_data/GPT_3.5_Simple/Data/162.py,missing-function-docstring,Missing function or method docstring,C0116
162,convention,string_to_md5,2,4,2.0,18.0,sample_data/GPT_3.5_Simple/Data/162.py,import-outside-toplevel,Import outside toplevel (hashlib),C0415
39,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/39.py,missing-module-docstring,Missing module docstring,C0114
39,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/39.py,invalid-name,"Module name ""39"" doesn't conform to snake_case naming style",C0103
39,convention,is_prime,2,0,2.0,12.0,sample_data/GPT_3.5_Simple/Data/39.py,missing-function-docstring,Missing function or method docstring,C0116
39,convention,prime_fib,11,0,11.0,13.0,sample_data/GPT_3.5_Simple/Data/39.py,missing-function-docstring,Missing function or method docstring,C0116
77,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/77.py,missing-module-docstring,Missing module docstring,C0114
77,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/77.py,invalid-name,"Module name ""77"" doesn't conform to snake_case naming style",C0103
77,convention,iscube,1,0,1.0,10.0,sample_data/GPT_3.5_Simple/Data/77.py,missing-function-docstring,Missing function or method docstring,C0116
38,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/38.py,missing-module-docstring,Missing module docstring,C0114
38,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/38.py,invalid-name,"Module name ""38"" doesn't conform to snake_case naming style",C0103
38,convention,encode_cyclic,1,0,1.0,17.0,sample_data/GPT_3.5_Simple/Data/38.py,missing-function-docstring,Missing function or method docstring,C0116
38,convention,decode_cyclic,9,0,9.0,17.0,sample_data/GPT_3.5_Simple/Data/38.py,missing-function-docstring,Missing function or method docstring,C0116
9,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/9.py,missing-module-docstring,Missing module docstring,C0114
9,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/9.py,invalid-name,"Module name ""9"" doesn't conform to snake_case naming style",C0103
9,convention,rolling_max,4,0,4.0,15.0,sample_data/GPT_3.5_Simple/Data/9.py,missing-function-docstring,Missing function or method docstring,C0116
142,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/142.py,missing-module-docstring,Missing module docstring,C0114
142,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/142.py,invalid-name,"Module name ""142"" doesn't conform to snake_case naming style",C0103
142,convention,sum_squares,1,0,1.0,15.0,sample_data/GPT_3.5_Simple/Data/142.py,missing-function-docstring,Missing function or method docstring,C0116
142,convention,sum_squares,3,4,7.0,30.0,sample_data/GPT_3.5_Simple/Data/142.py,consider-using-enumerate,Consider using enumerate instead of iterating with range and len,C0200
54,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/54.py,missing-module-docstring,Missing module docstring,C0114
54,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/54.py,invalid-name,"Module name ""54"" doesn't conform to snake_case naming style",C0103
54,convention,same_chars,1,0,1.0,14.0,sample_data/GPT_3.5_Simple/Data/54.py,missing-function-docstring,Missing function or method docstring,C0116
159,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/159.py,missing-module-docstring,Missing module docstring,C0114
159,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/159.py,invalid-name,"Module name ""159"" doesn't conform to snake_case naming style",C0103
159,convention,eat,1,0,1.0,7.0,sample_data/GPT_3.5_Simple/Data/159.py,missing-function-docstring,Missing function or method docstring,C0116
113,convention,,6,0,,,sample_data/GPT_3.5_Simple/Data/113.py,line-too-long,Line too long (110/100),C0301
113,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/113.py,missing-module-docstring,Missing module docstring,C0114
113,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/113.py,invalid-name,"Module name ""113"" doesn't conform to snake_case naming style",C0103
113,convention,odd_count,1,0,1.0,13.0,sample_data/GPT_3.5_Simple/Data/113.py,missing-function-docstring,Missing function or method docstring,C0116
113,warning,odd_count,4,8,4.0,17.0,sample_data/GPT_3.5_Simple/Data/113.py,redefined-outer-name,Redefining name 'odd_count' from outer scope (line 1),W0621
52,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/52.py,missing-module-docstring,Missing module docstring,C0114
52,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/52.py,invalid-name,"Module name ""52"" doesn't conform to snake_case naming style",C0103
52,convention,below_threshold,1,0,1.0,19.0,sample_data/GPT_3.5_Simple/Data/52.py,missing-function-docstring,Missing function or method docstring,C0116
19,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/19.py,missing-module-docstring,Missing module docstring,C0114
19,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/19.py,invalid-name,"Module name ""19"" doesn't conform to snake_case naming style",C0103
19,convention,sort_numbers,4,0,4.0,16.0,sample_data/GPT_3.5_Simple/Data/19.py,missing-function-docstring,Missing function or method docstring,C0116
19,warning,,1,0,1.0,23.0,sample_data/GPT_3.5_Simple/Data/19.py,unused-import,Unused List imported from typing,W0611
48,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/48.py,missing-module-docstring,Missing module docstring,C0114
48,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/48.py,invalid-name,"Module name ""48"" doesn't conform to snake_case naming style",C0103
48,convention,is_palindrome,1,0,1.0,17.0,sample_data/GPT_3.5_Simple/Data/48.py,missing-function-docstring,Missing function or method docstring,C0116
84,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/84.py,missing-module-docstring,Missing module docstring,C0114
84,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/84.py,invalid-name,"Module name ""84"" doesn't conform to snake_case naming style",C0103
84,convention,solve,1,0,1.0,9.0,sample_data/GPT_3.5_Simple/Data/84.py,missing-function-docstring,Missing function or method docstring,C0116
84,convention,solve,1,10,1.0,11.0,sample_data/GPT_3.5_Simple/Data/84.py,invalid-name,"Argument name ""N"" doesn't conform to snake_case naming style",C0103
87,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/87.py,missing-module-docstring,Missing module docstring,C0114
87,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/87.py,invalid-name,"Module name ""87"" doesn't conform to snake_case naming style",C0103
87,convention,get_row,1,0,1.0,11.0,sample_data/GPT_3.5_Simple/Data/87.py,missing-function-docstring,Missing function or method docstring,C0116
87,convention,get_row,3,4,6.0,42.0,sample_data/GPT_3.5_Simple/Data/87.py,consider-using-enumerate,Consider using enumerate instead of iterating with range and len,C0200
161,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/161.py,missing-module-docstring,Missing module docstring,C0114
161,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/161.py,invalid-name,"Module name ""161"" doesn't conform to snake_case naming style",C0103
161,convention,solve,1,0,1.0,9.0,sample_data/GPT_3.5_Simple/Data/161.py,missing-function-docstring,Missing function or method docstring,C0116
161,refactor,solve,13,4,16.0,21.0,sample_data/GPT_3.5_Simple/Data/161.py,no-else-return,"Unnecessary ""else"" after ""return"", remove the ""else"" and de-indent the code inside it",R1705
141,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/141.py,missing-module-docstring,Missing module docstring,C0114
141,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/141.py,invalid-name,"Module name ""141"" doesn't conform to snake_case naming style",C0103
141,convention,file_name_check,2,0,2.0,19.0,sample_data/GPT_3.5_Simple/Data/141.py,missing-function-docstring,Missing function or method docstring,C0116
110,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/110.py,missing-module-docstring,Missing module docstring,C0114
110,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/110.py,invalid-name,"Module name ""110"" doesn't conform to snake_case naming style",C0103
110,convention,exchange,2,0,2.0,12.0,sample_data/GPT_3.5_Simple/Data/110.py,missing-function-docstring,Missing function or method docstring,C0116
110,refactor,exchange,6,4,9.0,19.0,sample_data/GPT_3.5_Simple/Data/110.py,no-else-return,"Unnecessary ""else"" after ""return"", remove the ""else"" and de-indent the code inside it",R1705
10,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/10.py,missing-module-docstring,Missing module docstring,C0114
10,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/10.py,invalid-name,"Module name ""10"" doesn't conform to snake_case naming style",C0103
10,convention,is_palindrome,1,0,1.0,17.0,sample_data/GPT_3.5_Simple/Data/10.py,missing-function-docstring,Missing function or method docstring,C0116
10,convention,make_palindrome,5,0,5.0,19.0,sample_data/GPT_3.5_Simple/Data/10.py,missing-function-docstring,Missing function or method docstring,C0116
40,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/40.py,missing-module-docstring,Missing module docstring,C0114
40,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/40.py,invalid-name,"Module name ""40"" doesn't conform to snake_case naming style",C0103
40,convention,triples_sum_to_zero,1,0,1.0,23.0,sample_data/GPT_3.5_Simple/Data/40.py,missing-function-docstring,Missing function or method docstring,C0116
40,convention,triples_sum_to_zero,2,4,6.0,31.0,sample_data/GPT_3.5_Simple/Data/40.py,consider-using-enumerate,Consider using enumerate instead of iterating with range and len,C0200
140,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/140.py,missing-module-docstring,Missing module docstring,C0114
140,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/140.py,invalid-name,"Module name ""140"" doesn't conform to snake_case naming style",C0103
140,convention,fix_spaces,1,0,1.0,14.0,sample_data/GPT_3.5_Simple/Data/140.py,missing-function-docstring,Missing function or method docstring,C0116
90,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/90.py,missing-module-docstring,Missing module docstring,C0114
90,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/90.py,invalid-name,"Module name ""90"" doesn't conform to snake_case naming style",C0103
90,convention,next_smallest,1,0,1.0,17.0,sample_data/GPT_3.5_Simple/Data/90.py,missing-function-docstring,Missing function or method docstring,C0116
114,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/114.py,missing-module-docstring,Missing module docstring,C0114
114,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/114.py,invalid-name,"Module name ""114"" doesn't conform to snake_case naming style",C0103
114,convention,minSubArraySum,1,0,1.0,18.0,sample_data/GPT_3.5_Simple/Data/114.py,missing-function-docstring,Missing function or method docstring,C0116
114,convention,minSubArraySum,1,0,1.0,18.0,sample_data/GPT_3.5_Simple/Data/114.py,invalid-name,"Function name ""minSubArraySum"" doesn't conform to snake_case naming style",C0103
135,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/135.py,missing-module-docstring,Missing module docstring,C0114
135,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/135.py,invalid-name,"Module name ""135"" doesn't conform to snake_case naming style",C0103
135,convention,can_arrange,1,0,1.0,15.0,sample_data/GPT_3.5_Simple/Data/135.py,missing-function-docstring,Missing function or method docstring,C0116
37,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/37.py,missing-module-docstring,Missing module docstring,C0114
37,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/37.py,invalid-name,"Module name ""37"" doesn't conform to snake_case naming style",C0103
37,convention,sort_even,1,0,1.0,13.0,sample_data/GPT_3.5_Simple/Data/37.py,missing-function-docstring,Missing function or method docstring,C0116
89,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/89.py,missing-module-docstring,Missing module docstring,C0114
89,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/89.py,invalid-name,"Module name ""89"" doesn't conform to snake_case naming style",C0103
89,convention,encrypt,1,0,1.0,11.0,sample_data/GPT_3.5_Simple/Data/89.py,missing-function-docstring,Missing function or method docstring,C0116
20,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/20.py,missing-module-docstring,Missing module docstring,C0114
20,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/20.py,invalid-name,"Module name ""20"" doesn't conform to snake_case naming style",C0103
20,convention,find_closest_elements,4,0,4.0,25.0,sample_data/GPT_3.5_Simple/Data/20.py,missing-function-docstring,Missing function or method docstring,C0116
137,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/137.py,missing-module-docstring,Missing module docstring,C0114
137,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/137.py,invalid-name,"Module name ""137"" doesn't conform to snake_case naming style",C0103
137,convention,compare_one,1,0,1.0,15.0,sample_data/GPT_3.5_Simple/Data/137.py,missing-function-docstring,Missing function or method docstring,C0116
137,refactor,compare_one,7,4,12.0,16.0,sample_data/GPT_3.5_Simple/Data/137.py,no-else-return,"Unnecessary ""elif"" after ""return"", remove the leading ""el"" from ""elif""",R1705
127,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/127.py,missing-module-docstring,Missing module docstring,C0114
127,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/127.py,invalid-name,"Module name ""127"" doesn't conform to snake_case naming style",C0103
127,convention,is_prime,1,0,1.0,12.0,sample_data/GPT_3.5_Simple/Data/127.py,missing-function-docstring,Missing function or method docstring,C0116
127,convention,intersection,10,0,10.0,16.0,sample_data/GPT_3.5_Simple/Data/127.py,missing-function-docstring,Missing function or method docstring,C0116
127,refactor,intersection,21,4,24.0,19.0,sample_data/GPT_3.5_Simple/Data/127.py,no-else-return,"Unnecessary ""else"" after ""return"", remove the ""else"" and de-indent the code inside it",R1705
21,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/21.py,missing-module-docstring,Missing module docstring,C0114
21,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/21.py,invalid-name,"Module name ""21"" doesn't conform to snake_case naming style",C0103
21,convention,rescale_to_unit,5,0,5.0,19.0,sample_data/GPT_3.5_Simple/Data/21.py,missing-function-docstring,Missing function or method docstring,C0116
129,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/129.py,missing-module-docstring,Missing module docstring,C0114
129,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/129.py,invalid-name,"Module name ""129"" doesn't conform to snake_case naming style",C0103
129,convention,minPath,2,0,2.0,11.0,sample_data/GPT_3.5_Simple/Data/129.py,missing-function-docstring,Missing function or method docstring,C0116
129,convention,minPath,2,0,2.0,11.0,sample_data/GPT_3.5_Simple/Data/129.py,invalid-name,"Function name ""minPath"" doesn't conform to snake_case naming style",C0103
0,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/0.py,missing-module-docstring,Missing module docstring,C0114
0,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/0.py,invalid-name,"Module name ""0"" doesn't conform to snake_case naming style",C0103
0,convention,has_close_elements,4,0,4.0,22.0,sample_data/GPT_3.5_Simple/Data/0.py,missing-function-docstring,Missing function or method docstring,C0116
101,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/101.py,missing-module-docstring,Missing module docstring,C0114
101,convention,,1,0,,,sample_data/GPT_3.5_Simple/Data/101.py,invalid-name,"Module name ""101"" doesn't conform to snake_case naming style",C0103
101,convention,words_string,1,0,1.0,16.0,sample_data/GPT_3.5_Simple/Data/101.py,missing-function-docstring,Missing function or method docstring,C0116
101,refactor,,1,0,,,sample_data/GPT_3.5_Simple/Data/101.py,duplicate-code,"Similar lines in 2 files
==31:[6:13]
==82:[7:15]
            return False
        i = 5
        while i * i <= n:
            if n % i == 0 or n % (i + 2) == 0:
                return False
            i += 6
        return True
",R0801
101,refactor,,1,0,,,sample_data/GPT_3.5_Simple/Data/101.py,duplicate-code,"Similar lines in 2 files
==39:[2:12]
==75:[2:10]
    if num < 2:
        return False
    for i in range(2, int(num ** 0.5) + 1):
        if num % i == 0:
            return False
    return True


def prime_fib(n: int):
    def fib(n):",R0801
101,refactor,,1,0,,,sample_data/GPT_3.5_Simple/Data/101.py,duplicate-code,"Similar lines in 2 files
==150:[2:9]
==96:[2:11]
        if num < 2:
            return False
        for i in range(2, int(num ** 0.5) + 1):
            if num % i == 0:
                return False
        return True
",R0801
101,refactor,,1,0,,,sample_data/GPT_3.5_Simple/Data/101.py,duplicate-code,"Similar lines in 2 files
==143:[2:10]
==94:[2:10]
        if num < 2:
            return False
        for i in range(2, int(num ** 0.5) + 1):
            if num % i == 0:
                return False
        return True

    def get_words(sentence):",R0801
