module,type,obj,line,column,endLine,endColumn,path,symbol,message,message-id
17,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/17.py,invalid-name,"Module name ""17"" doesn't conform to snake_case naming style",C0103
17,convention,parse_music,2,0,2.0,15.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/17.py,missing-function-docstring,Missing function or method docstring,C0116
17,error,parse_music,2,38,2.0,42.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/17.py,undefined-variable,Undefined variable 'List',E0602
32,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/32.py,missing-module-docstring,Missing module docstring,C0114
32,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/32.py,invalid-name,"Module name ""32"" doesn't conform to snake_case naming style",C0103
32,convention,find_zero,5,0,5.0,13.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/32.py,missing-function-docstring,Missing function or method docstring,C0116
32,error,find_zero,7,10,7.0,14.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/32.py,undefined-variable,Undefined variable 'poly',E0602
32,error,find_zero,7,28,7.0,32.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/32.py,undefined-variable,Undefined variable 'poly',E0602
32,error,find_zero,12,11,12.0,15.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/32.py,undefined-variable,Undefined variable 'poly',E0602
32,error,find_zero,12,30,12.0,34.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/32.py,undefined-variable,Undefined variable 'poly',E0602
32,warning,,2,0,2.0,11.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/32.py,unused-import,Unused import math,W0611
101,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/101.py,missing-module-docstring,Missing module docstring,C0114
101,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/101.py,invalid-name,"Module name ""101"" doesn't conform to snake_case naming style",C0103
101,convention,words_string,1,0,1.0,16.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/101.py,missing-function-docstring,Missing function or method docstring,C0116
41,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/41.py,missing-module-docstring,Missing module docstring,C0114
41,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/41.py,invalid-name,"Module name ""41"" doesn't conform to snake_case naming style",C0103
41,convention,car_race_collision,1,0,1.0,22.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/41.py,missing-function-docstring,Missing function or method docstring,C0116
35,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/35.py,missing-module-docstring,Missing module docstring,C0114
35,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/35.py,invalid-name,"Module name ""35"" doesn't conform to snake_case naming style",C0103
35,convention,max_element,1,0,1.0,15.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/35.py,missing-function-docstring,Missing function or method docstring,C0116
90,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/90.py,missing-module-docstring,Missing module docstring,C0114
90,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/90.py,invalid-name,"Module name ""90"" doesn't conform to snake_case naming style",C0103
90,convention,next_smallest,1,0,1.0,17.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/90.py,missing-function-docstring,Missing function or method docstring,C0116
18,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/18.py,missing-module-docstring,Missing module docstring,C0114
18,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/18.py,invalid-name,"Module name ""18"" doesn't conform to snake_case naming style",C0103
18,convention,how_many_times,1,0,1.0,18.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/18.py,missing-function-docstring,Missing function or method docstring,C0116
116,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/116.py,missing-module-docstring,Missing module docstring,C0114
116,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/116.py,invalid-name,"Module name ""116"" doesn't conform to snake_case naming style",C0103
116,convention,sort_array,1,0,1.0,14.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/116.py,missing-function-docstring,Missing function or method docstring,C0116
66,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/66.py,missing-module-docstring,Missing module docstring,C0114
66,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/66.py,invalid-name,"Module name ""66"" doesn't conform to snake_case naming style",C0103
66,convention,digitSum,1,0,1.0,12.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/66.py,missing-function-docstring,Missing function or method docstring,C0116
66,convention,digitSum,1,0,1.0,12.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/66.py,invalid-name,"Function name ""digitSum"" doesn't conform to snake_case naming style",C0103
36,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/36.py,missing-module-docstring,Missing module docstring,C0114
36,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/36.py,invalid-name,"Module name ""36"" doesn't conform to snake_case naming style",C0103
36,convention,fizz_buzz,1,0,1.0,13.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/36.py,missing-function-docstring,Missing function or method docstring,C0116
47,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/47.py,missing-module-docstring,Missing module docstring,C0114
47,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/47.py,invalid-name,"Module name ""47"" doesn't conform to snake_case naming style",C0103
47,convention,median,1,0,1.0,10.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/47.py,missing-function-docstring,Missing function or method docstring,C0116
47,refactor,median,6,4,9.0,42.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/47.py,no-else-return,"Unnecessary ""else"" after ""return"", remove the ""else"" and de-indent the code inside it",R1705
16,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/16.py,missing-module-docstring,Missing module docstring,C0114
16,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/16.py,invalid-name,"Module name ""16"" doesn't conform to snake_case naming style",C0103
16,convention,count_distinct_characters,1,0,1.0,29.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/16.py,missing-function-docstring,Missing function or method docstring,C0116
63,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/63.py,missing-module-docstring,Missing module docstring,C0114
63,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/63.py,invalid-name,"Module name ""63"" doesn't conform to snake_case naming style",C0103
63,convention,fibfib,1,0,1.0,10.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/63.py,missing-function-docstring,Missing function or method docstring,C0116
63,warning,fibfib,10,8,10.0,9.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/63.py,unused-variable,Unused variable 'i',W0612
26,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/26.py,missing-module-docstring,Missing module docstring,C0114
26,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/26.py,invalid-name,"Module name ""26"" doesn't conform to snake_case naming style",C0103
26,convention,remove_duplicates,5,0,5.0,21.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/26.py,missing-function-docstring,Missing function or method docstring,C0116
150,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/150.py,missing-module-docstring,Missing module docstring,C0114
150,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/150.py,invalid-name,"Module name ""150"" doesn't conform to snake_case naming style",C0103
150,convention,x_or_y,1,0,1.0,10.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/150.py,missing-function-docstring,Missing function or method docstring,C0116
150,convention,x_or_y,2,4,2.0,15.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/150.py,import-outside-toplevel,Import outside toplevel (math),C0415
13,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/13.py,missing-module-docstring,Missing module docstring,C0114
13,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/13.py,invalid-name,"Module name ""13"" doesn't conform to snake_case naming style",C0103
13,convention,greatest_common_divisor,1,0,1.0,27.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/13.py,missing-function-docstring,Missing function or method docstring,C0116
161,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/161.py,missing-module-docstring,Missing module docstring,C0114
161,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/161.py,invalid-name,"Module name ""161"" doesn't conform to snake_case naming style",C0103
161,convention,solve,2,0,2.0,9.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/161.py,missing-function-docstring,Missing function or method docstring,C0116
109,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/109.py,missing-module-docstring,Missing module docstring,C0114
109,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/109.py,invalid-name,"Module name ""109"" doesn't conform to snake_case naming style",C0103
109,convention,move_one_ball,1,0,1.0,17.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/109.py,missing-function-docstring,Missing function or method docstring,C0116
151,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/151.py,missing-module-docstring,Missing module docstring,C0114
151,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/151.py,invalid-name,"Module name ""151"" doesn't conform to snake_case naming style",C0103
151,convention,double_the_difference,1,0,1.0,25.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/151.py,missing-function-docstring,Missing function or method docstring,C0116
130,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/130.py,missing-module-docstring,Missing module docstring,C0114
130,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/130.py,invalid-name,"Module name ""130"" doesn't conform to snake_case naming style",C0103
130,convention,tri,1,0,1.0,7.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/130.py,missing-function-docstring,Missing function or method docstring,C0116
67,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/67.py,missing-module-docstring,Missing module docstring,C0114
67,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/67.py,invalid-name,"Module name ""67"" doesn't conform to snake_case naming style",C0103
67,convention,fruit_distribution,2,0,2.0,22.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/67.py,missing-function-docstring,Missing function or method docstring,C0116
45,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/45.py,missing-module-docstring,Missing module docstring,C0114
45,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/45.py,invalid-name,"Module name ""45"" doesn't conform to snake_case naming style",C0103
45,convention,triangle_area,1,0,1.0,17.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/45.py,missing-function-docstring,Missing function or method docstring,C0116
88,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/88.py,missing-module-docstring,Missing module docstring,C0114
88,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/88.py,invalid-name,"Module name ""88"" doesn't conform to snake_case naming style",C0103
88,convention,sort_array,2,0,2.0,14.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/88.py,missing-function-docstring,Missing function or method docstring,C0116
152,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/152.py,missing-module-docstring,Missing module docstring,C0114
152,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/152.py,invalid-name,"Module name ""152"" doesn't conform to snake_case naming style",C0103
152,convention,compare,1,0,1.0,11.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/152.py,missing-function-docstring,Missing function or method docstring,C0116
15,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/15.py,missing-module-docstring,Missing module docstring,C0114
15,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/15.py,invalid-name,"Module name ""15"" doesn't conform to snake_case naming style",C0103
15,convention,string_sequence,1,0,1.0,19.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/15.py,missing-function-docstring,Missing function or method docstring,C0116
125,convention,,14,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/125.py,line-too-long,Line too long (101/100),C0301
125,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/125.py,missing-module-docstring,Missing module docstring,C0114
125,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/125.py,invalid-name,"Module name ""125"" doesn't conform to snake_case naming style",C0103
125,convention,split_words,5,0,5.0,15.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/125.py,missing-function-docstring,Missing function or method docstring,C0116
125,refactor,split_words,7,4,14.0,101.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/125.py,no-else-return,"Unnecessary ""elif"" after ""return"", remove the leading ""el"" from ""elif""",R1705
125,refactor,split_words,8,15,8.0,45.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/125.py,unnecessary-comprehension,"Unnecessary use of a comprehension, use list(txt.split()) instead.",R1721
125,refactor,split_words,11,15,11.0,63.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/125.py,unnecessary-comprehension,"Unnecessary use of a comprehension, use list(txt.replace(',', ' ').split()) instead.",R1721
78,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/78.py,missing-module-docstring,Missing module docstring,C0114
78,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/78.py,invalid-name,"Module name ""78"" doesn't conform to snake_case naming style",C0103
78,convention,hex_key,1,0,1.0,11.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/78.py,missing-function-docstring,Missing function or method docstring,C0116
145,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/145.py,missing-module-docstring,Missing module docstring,C0114
145,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/145.py,invalid-name,"Module name ""145"" doesn't conform to snake_case naming style",C0103
145,convention,order_by_points,1,0,1.0,19.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/145.py,missing-function-docstring,Missing function or method docstring,C0116
157,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/157.py,missing-module-docstring,Missing module docstring,C0114
157,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/157.py,invalid-name,"Module name ""157"" doesn't conform to snake_case naming style",C0103
157,convention,right_angle_triangle,1,0,1.0,24.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/157.py,missing-function-docstring,Missing function or method docstring,C0116
6,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/6.py,missing-module-docstring,Missing module docstring,C0114
6,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/6.py,invalid-name,"Module name ""6"" doesn't conform to snake_case naming style",C0103
6,convention,parse_nested_parens,4,0,4.0,23.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/6.py,missing-function-docstring,Missing function or method docstring,C0116
1,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/1.py,missing-module-docstring,Missing module docstring,C0114
1,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/1.py,invalid-name,"Module name ""1"" doesn't conform to snake_case naming style",C0103
1,convention,separate_paren_groups,2,0,2.0,25.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/1.py,missing-function-docstring,Missing function or method docstring,C0116
1,error,separate_paren_groups,2,48,2.0,52.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/1.py,undefined-variable,Undefined variable 'List',E0602
46,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/46.py,missing-module-docstring,Missing module docstring,C0114
46,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/46.py,invalid-name,"Module name ""46"" doesn't conform to snake_case naming style",C0103
46,convention,fib4,1,0,1.0,8.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/46.py,missing-function-docstring,Missing function or method docstring,C0116
162,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/162.py,missing-module-docstring,Missing module docstring,C0114
162,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/162.py,invalid-name,"Module name ""162"" doesn't conform to snake_case naming style",C0103
162,convention,string_to_md5,4,0,4.0,17.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/162.py,missing-function-docstring,Missing function or method docstring,C0116
96,convention,,19,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/96.py,line-too-long,Line too long (166/100),C0301
96,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/96.py,missing-module-docstring,Missing module docstring,C0114
96,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/96.py,invalid-name,"Module name ""96"" doesn't conform to snake_case naming style",C0103
96,convention,count_up_to,1,0,1.0,15.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/96.py,missing-function-docstring,Missing function or method docstring,C0116
153,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/153.py,missing-module-docstring,Missing module docstring,C0114
153,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/153.py,invalid-name,"Module name ""153"" doesn't conform to snake_case naming style",C0103
153,convention,Strongest_Extension,1,0,1.0,23.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/153.py,missing-function-docstring,Missing function or method docstring,C0116
153,convention,Strongest_Extension,1,0,1.0,23.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/153.py,invalid-name,"Function name ""Strongest_Extension"" doesn't conform to snake_case naming style",C0103
122,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/122.py,missing-module-docstring,Missing module docstring,C0114
122,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/122.py,invalid-name,"Module name ""122"" doesn't conform to snake_case naming style",C0103
122,convention,add_elements,1,0,1.0,16.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/122.py,missing-function-docstring,Missing function or method docstring,C0116
30,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/30.py,missing-module-docstring,Missing module docstring,C0114
30,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/30.py,invalid-name,"Module name ""30"" doesn't conform to snake_case naming style",C0103
30,convention,get_positive,1,0,1.0,16.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/30.py,missing-function-docstring,Missing function or method docstring,C0116
95,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/95.py,missing-module-docstring,Missing module docstring,C0114
95,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/95.py,invalid-name,"Module name ""95"" doesn't conform to snake_case naming style",C0103
95,convention,check_dict_case,1,0,1.0,19.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/95.py,missing-function-docstring,Missing function or method docstring,C0116
95,warning,check_dict_case,1,20,1.0,24.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/95.py,redefined-builtin,Redefining built-in 'dict',W0622
83,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/83.py,missing-module-docstring,Missing module docstring,C0114
83,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/83.py,invalid-name,"Module name ""83"" doesn't conform to snake_case naming style",C0103
83,convention,starts_one_ends,1,0,1.0,19.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/83.py,missing-function-docstring,Missing function or method docstring,C0116
80,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/80.py,missing-module-docstring,Missing module docstring,C0114
80,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/80.py,invalid-name,"Module name ""80"" doesn't conform to snake_case naming style",C0103
80,convention,is_happy,1,0,1.0,12.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/80.py,missing-function-docstring,Missing function or method docstring,C0116
76,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/76.py,missing-module-docstring,Missing module docstring,C0114
76,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/76.py,invalid-name,"Module name ""76"" doesn't conform to snake_case naming style",C0103
76,convention,is_simple_power,1,0,1.0,19.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/76.py,missing-function-docstring,Missing function or method docstring,C0116
76,refactor,is_simple_power,2,4,9.0,40.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/76.py,no-else-return,"Unnecessary ""elif"" after ""return"", remove the leading ""el"" from ""elif""",R1705
39,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/39.py,missing-module-docstring,Missing module docstring,C0114
39,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/39.py,invalid-name,"Module name ""39"" doesn't conform to snake_case naming style",C0103
39,convention,is_prime,5,0,5.0,12.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/39.py,missing-function-docstring,Missing function or method docstring,C0116
39,convention,prime_fib,14,0,14.0,13.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/39.py,missing-function-docstring,Missing function or method docstring,C0116
129,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/129.py,missing-module-docstring,Missing module docstring,C0114
129,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/129.py,invalid-name,"Module name ""129"" doesn't conform to snake_case naming style",C0103
129,convention,minPath,2,0,2.0,11.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/129.py,missing-function-docstring,Missing function or method docstring,C0116
129,convention,minPath,2,0,2.0,11.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/129.py,invalid-name,"Function name ""minPath"" doesn't conform to snake_case naming style",C0103
129,warning,minPath,8,8,8.0,56.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/129.py,expression-not-assigned,"Expression ""ans.append(1) if i % 2 == 0 else ans.append(val)"" is assigned to nothing",W0106
129,warning,minPath,3,4,3.0,5.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/129.py,unused-variable,Unused variable 'n',W0612
154,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/154.py,missing-module-docstring,Missing module docstring,C0114
154,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/154.py,invalid-name,"Module name ""154"" doesn't conform to snake_case naming style",C0103
154,convention,cycpattern_check,1,0,1.0,20.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/154.py,missing-function-docstring,Missing function or method docstring,C0116
21,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/21.py,missing-module-docstring,Missing module docstring,C0114
21,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/21.py,invalid-name,"Module name ""21"" doesn't conform to snake_case naming style",C0103
21,convention,rescale_to_unit,5,0,5.0,19.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/21.py,missing-function-docstring,Missing function or method docstring,C0116
2,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/2.py,missing-module-docstring,Missing module docstring,C0114
2,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/2.py,invalid-name,"Module name ""2"" doesn't conform to snake_case naming style",C0103
2,convention,truncate_number,1,0,1.0,19.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/2.py,missing-function-docstring,Missing function or method docstring,C0116
118,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/118.py,missing-module-docstring,Missing module docstring,C0114
118,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/118.py,invalid-name,"Module name ""118"" doesn't conform to snake_case naming style",C0103
118,convention,get_closest_vowel,1,0,1.0,21.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/118.py,missing-function-docstring,Missing function or method docstring,C0116
143,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/143.py,missing-module-docstring,Missing module docstring,C0114
143,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/143.py,invalid-name,"Module name ""143"" doesn't conform to snake_case naming style",C0103
143,convention,is_prime,1,0,1.0,12.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/143.py,missing-function-docstring,Missing function or method docstring,C0116
143,convention,words_in_sentence,10,0,10.0,21.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/143.py,missing-function-docstring,Missing function or method docstring,C0116
106,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/106.py,missing-module-docstring,Missing module docstring,C0114
106,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/106.py,invalid-name,"Module name ""106"" doesn't conform to snake_case naming style",C0103
106,convention,f,1,0,1.0,5.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/106.py,missing-function-docstring,Missing function or method docstring,C0116
75,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/75.py,missing-module-docstring,Missing module docstring,C0114
75,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/75.py,invalid-name,"Module name ""75"" doesn't conform to snake_case naming style",C0103
75,convention,is_prime,5,0,5.0,12.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/75.py,missing-function-docstring,Missing function or method docstring,C0116
75,convention,is_multiply_prime,14,0,14.0,21.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/75.py,missing-function-docstring,Missing function or method docstring,C0116
74,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/74.py,missing-module-docstring,Missing module docstring,C0114
74,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/74.py,invalid-name,"Module name ""74"" doesn't conform to snake_case naming style",C0103
